# File containing a listing of the fitness of the top-ranked
# individual for each ligand docked in GOLD.
#
# Format is:
#
#     Score     S(PLP)   S(hbond)     S(cho)   S(metal)  DE(clash)   DE(tors)     intcor     time                               File name                Ligand name

     72.73     -67.44       2.11       0.00       0.00       0.00       1.01       0.98    4.964  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7920_2.mol2'             'ZINC32751080'
     81.38     -83.04       0.00       0.00       0.00       0.05       1.10       0.18    8.808  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7921_1.mol2'             'ZINC35190627'
     64.61     -59.21       2.00       0.00       0.00       0.02       1.15       1.68    3.744  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7922_1.mol2'             'ZINC35382229'
     51.31     -50.18       1.36       0.00       0.00       0.01       1.55       0.16    4.040  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7923_2.mol2'             'ZINC12603236'
     62.34     -58.93       2.00       0.00       0.00       0.00       1.37       0.14    6.816  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7924_5.mol2'             'ZINC12603232'
     67.76     -68.37       0.00       0.00       0.00       0.19       0.42       0.41    5.996  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7925_2.mol2'             'ZINC36039449'
     53.69     -49.65       1.76       0.00       0.00       0.00       1.87       2.50    4.772  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7926_3.mol2'             'ZINC36962095'
     67.07     -65.62       1.00       0.00       0.00       0.00       0.91       0.26    7.132  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7927_4.mol2'             'ZINC37984952'
     63.70     -61.02       1.79       0.00       0.00       3.66       1.80       4.36    5.208  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7928_3.mol2'             'ZINC38670319'
     69.70     -68.42       1.00       0.00       0.00       0.06       1.16       0.66    8.552  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7929_4.mol2'             'ZINC39531116'
     70.97     -65.18       2.20       0.00       0.00       0.00       0.74       0.67    5.536  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7930_4.mol2'             'ZINC39659928'
     60.85     -53.62       2.99       0.00       0.00       0.00       1.09       0.33    6.488  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7931_2.mol2'             'ZINC40730484'
     79.35     -77.38       1.00       0.00       0.00       0.46       0.87       1.15    5.916  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7932_3.mol2'             'ZINC40744281'
     61.09     -55.25       2.70       0.00       0.00       0.00       1.89       0.93    5.604  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7933_1.mol2'             'ZINC42963952'
     80.98     -78.01       1.76       0.00       0.00       1.48       1.76       2.70    5.968  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7934_3.mol2'             'ZINC44167152'
     60.79     -56.66       2.00       0.00       0.00       0.00       1.52       1.16    4.072  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7935_4.mol2'             'ZINC48818748'
     52.59     -55.11       0.00       0.00       0.00       1.34       0.73       0.29    4.484  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7936_2.mol2'             'ZINC18022963'
     55.57     -48.79       2.85       0.00       0.00       0.00       1.16       0.52    7.428  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7937_2.mol2'             'ZINC53066357'
     56.05     -52.65       0.70       0.99       0.00       0.00       1.62       1.49    5.416  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7938_1.mol2'             'ZINC59098334'
     43.32     -44.61       0.00       0.00       0.00       1.35       0.82       1.70    4.968  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7939_5.mol2'             'ZINC05945298'
     66.73     -61.62       2.00       0.00       0.00       0.02       1.36       1.41    5.068  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7940_1.mol2'             'ZINC59100780'
     49.82     -56.11       0.00       0.00       0.00       6.65       0.78       1.82    4.972  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7941_3.mol2'             'ZINC59169373'
     58.41     -59.56       0.04       0.00       0.00       0.07       1.26       1.31    5.336  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7942_5.mol2'             'ZINC59187829'
     70.92     -71.13       1.00       0.00       0.00       0.00       1.75       0.30    7.760  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7943_2.mol2'             'ZINC12437167'
     70.90     -72.51       0.00       0.00       0.00       0.01       1.47       0.98    7.572  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7944_1.mol2'             'ZINC63122497'
     72.10     -73.71       0.00       0.00       0.00       0.00       0.83       0.05    4.972  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7945_4.mol2'             'ZINC63328749'
     80.53     -78.04       1.00       0.00       0.00       0.00       1.39       2.28    5.436  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7946_4.mol2'             'ZINC63515502'
     72.45     -68.46       1.86       0.00       0.00       0.00       0.89       0.14    5.180  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7947_2.mol2'             'ZINC63552153'
     81.81     -79.85       1.00       0.00       0.00       0.00       0.80       0.54    6.040  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7948_1.mol2'             'ZINC63614475'
     63.92     -61.97       1.01       0.00       0.00       0.00       1.56       1.85    6.156  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7949_1.mol2'             'ZINC63663943'
     66.42     -68.62       0.00       0.00       0.00       0.00       1.22       0.13    4.788  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7950_1.mol2'             'ZINC63857901'
     68.80     -63.22       1.98       0.00       0.00       0.00       0.42       0.06    5.300  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7951_1.mol2'             'ZINC64040260'
     63.00     -60.61       2.00       0.00       0.00       0.06       2.03       0.51    4.768  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7952_3.mol2'             'ZINC64215567'
     63.90     -65.74       0.25       0.00       0.00       0.00       1.35       0.09    5.084  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7953_5.mol2'             'ZINC66385084'
     65.33     -63.88       1.72       0.00       0.00       1.91       0.96       0.05    5.152  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7954_1.mol2'             'ZINC66385089'
     67.46     -70.28       0.00       0.00       0.00       6.33       1.48       5.96    4.736  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7955_1.mol2'             'ZINC66390468'
     66.34     -61.37       2.00       0.00       0.00       0.00       0.58       0.12    6.840  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7956_4.mol2'             'ZINC66668827'
     59.87     -52.06       3.20       0.00       0.00       0.06       1.13       0.53    4.444  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7957_2.mol2'             'ZINC67400690'
     65.87     -64.08       2.54       0.00       0.00       2.02       2.85       1.89    7.356  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7958_5.mol2'             'ZINC07092894'
     71.30     -72.20       0.10       0.00       0.00       6.52       2.63      10.21    9.160  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7959_3.mol2'             'ZINC08762921'
     60.17     -64.08       0.00       0.00       0.00      10.29       1.83      10.05    7.384  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7960_3.mol2'             'ZINC08762924'
     82.50     -81.69       2.00       0.00       0.00       5.48       2.78       5.17   10.576  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7961_2.mol2'             'ZINC08772556'
     75.54     -80.86       0.00       0.00       0.00       5.28       3.02       5.72   10.568  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7962_3.mol2'             'ZINC08772557'
     79.51     -74.69       2.40       0.00       0.00       0.04       2.01       1.08   11.048  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7963_1.mol2'             'ZINC23505873'
     63.82     -66.90       1.00       0.00       0.00       0.00       4.25       2.33    8.396  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7964_2.mol2'             'ZINC26803963'
     65.93     -62.65       1.91       0.00       0.00       0.00       2.49       2.53    5.196  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7965_2.mol2'             'ZINC26805638'
     57.36     -51.08       2.93       0.00       0.00       0.00       1.31       0.09    4.848  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7966_4.mol2'             'ZINC35047417'
     76.20     -74.04       1.00       0.14       0.00       0.00       0.71       0.16    7.924  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7967_4.mol2'             'ZINC36273729'
     60.20     -62.77       0.00       0.00       0.00       0.00       1.39       0.02    5.880  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7968_1.mol2'             'ZINC08076046'
     52.83     -44.09       3.00       0.00       0.00       0.00       0.21       0.16    6.516  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7969_4.mol2'             'ZINC43548222'
     73.04     -63.37       3.77       0.00       0.00       3.24       1.28       4.16    8.080  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7970_5.mol2'             'ZINC44178694'
     56.68     -57.20       0.00       0.00       0.00       3.83       1.93       6.24    7.060  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7971_1.mol2'             'ZINC45356126'
     54.49     -56.32       0.00       0.00       0.00       5.24       3.38      10.17    8.424  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7972_1.mol2'             'ZINC45356219'
     72.92     -61.04       4.57       0.00       0.00       0.00       1.59       0.76   10.732  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7973_1.mol2'             'ZINC46342424'
     74.11     -69.31       2.10       0.00       0.00       0.00       1.00       0.50    9.920  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7974_5.mol2'             'ZINC46751335'
     68.99     -66.54       1.24       0.00       0.00       0.02       0.96       0.56    8.112  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7975_1.mol2'             'ZINC48025005'
     69.95     -69.58       1.09       0.00       0.00       1.15       1.58       0.36    8.272  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7976_1.mol2'             'ZINC48025213'
     70.22     -70.96       0.00       0.00       0.00       3.28       1.26       4.71   10.720  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7977_1.mol2'             'ZINC48160713'
     63.77     -63.50       0.93       0.00       0.00       5.01       1.22       4.93   10.356  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7978_4.mol2'             'ZINC48160717'
     57.41     -55.74       2.00       0.00       0.00       1.17       1.69       0.22   10.384  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7979_5.mol2'             'ZINC04354028'
     67.07     -67.30       0.00       1.00       0.00       0.00       2.06       0.89    7.216  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7980_3.mol2'             'ZINC51063787'
     50.85     -50.06       1.00       0.00       0.00       4.36       1.37       4.13    6.568  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7981_2.mol2'             'ZINC52830784'
     62.18     -61.93       0.59       0.00       0.00       2.95       2.20       5.81    8.104  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7982_4.mol2'             'ZINC55023140'
     59.45     -62.54       0.00       0.00       0.00       4.77       1.48       4.64    8.456  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7983_3.mol2'             'ZINC56611278'
     72.88     -68.14       1.88       0.00       0.00       2.78       1.34       4.56    7.460  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7984_1.mol2'             'ZINC07917575'
     66.54     -63.49       1.88       0.00       0.00       4.27       2.12       4.43    6.572  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7985_2.mol2'             'ZINC57991975'
     75.57     -69.92       1.99       0.00       0.00       3.74       1.37       5.00   10.540  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7986_1.mol2'             'ZINC57991981'
     56.92     -61.18       0.00       0.00       0.00       6.18       2.92       7.75    8.228  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7987_3.mol2'             'ZINC47257520'
     53.41     -54.75       0.94       0.00       0.00       1.03       2.88       2.63    7.052  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7988_5.mol2'             'ZINC47257570'
     77.04     -78.00       0.37       0.00       0.00       2.94       3.12       6.99   10.596  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7989_2.mol2'             'ZINC55887700'
     68.46     -62.67       2.59       0.00       0.00       2.95       1.89       4.66    7.972  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7990_2.mol2'             'ZINC55887772'
     66.95     -67.66       0.00       0.00       0.00       5.82       1.93       8.78    5.400  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7991_1.mol2'             'ZINC55888103'
     64.74     -64.28       1.00       0.00       0.00       4.71       2.86       6.69   10.016  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7992_1.mol2'             'ZINC63755312'
     71.98     -74.02       0.27       0.00       0.00       4.96       1.62       5.35    9.416  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7993_2.mol2'             'ZINC54763838'
     61.43     -63.29       0.00       0.00       0.00       6.20       1.82       7.99    6.772  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7994_1.mol2'             'ZINC65909876'
     73.64     -65.64       2.85       0.00       0.00       6.64       1.90       9.89   10.436  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7995_2.mol2'             'ZINC66109680'
     66.78     -65.38       0.55       0.00       0.00       6.51       2.36      10.74    9.184  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7996_2.mol2'             'ZINC66214295'
     66.95     -64.36       1.00       0.00       0.00       3.25       0.92       4.32    9.804  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7997_3.mol2'             'ZINC66214504'
     70.68     -63.39       2.70       0.00       0.00       2.99       1.39       4.95    9.772  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7998_4.mol2'             'ZINC66760700'
     72.83     -70.48       1.40       0.00       0.00       0.73       0.62       0.08    6.712  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m7999_4.mol2'             'ZINC66908432'
     70.48     -65.16       2.00       0.00       0.00       0.00       0.92       1.15   10.124  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m8000_2.mol2'             'ZINC66924851'
     65.15     -62.53       2.06       0.00       0.00       4.20       1.93       4.49   11.320  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m8001_5.mol2'             'ZINC66968452'
     63.57     -54.76       3.00       0.00       0.00       7.37       1.82       9.97    9.912  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m8002_1.mol2'             'ZINC67186456'
     64.55     -67.76       0.00       0.00       0.00       0.00       2.76       1.84    8.556  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m8003_2.mol2'             'ZINC67203052'
     64.05     -66.11       0.00       0.00       0.00       3.41       2.27       5.78   11.316  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m8004_2.mol2'             'ZINC67548102'
     69.18     -67.37       1.70       0.00       0.00       3.07       2.95       4.52   11.332  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m8005_1.mol2'             'ZINC67548105'
     62.76     -62.77       0.99       0.00       0.00       0.00       1.55       0.11    7.916  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m8006_1.mol2'             'ZINC67582592'
     71.71     -63.37       3.23       0.00       0.00       0.00       1.06       0.48   11.772  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m8007_2.mol2'             'ZINC67588882'
     60.02     -59.48       0.91       0.00       0.00       0.02       2.99       3.17    4.172  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m8008_1.mol2'             'ZINC04477949'
     57.48     -60.28       0.00       0.00       0.00       0.43       2.08       1.80    4.112  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m8009_3.mol2'             'ZINC02073868'
     66.90     -65.16       1.31       0.00       0.00       0.16       1.54       0.91    6.416  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m8010_1.mol2'             'ZINC04730015'
     75.50     -68.22       2.98       0.00       0.00       0.00       2.52       3.37    6.940  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m8011_2.mol2'             'ZINC05101766'
     68.12     -66.42       0.99       0.00       0.00       0.11       2.10       3.04    5.272  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m8012_2.mol2'             'ZINC13751347'
     53.21     -54.57       0.00       0.00       0.00       0.00       0.69       0.03    3.936  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m8013_2.mol2'             'ZINC20285896'
