# File containing a listing of the fitness of the top-ranked
# individual for each ligand docked in GOLD.
#
# Format is:
#
#     Score     S(PLP)   S(hbond)     S(cho)   S(metal)  DE(clash)   DE(tors)     intcor     time                               File name                Ligand name

     70.03     -70.36       0.00       0.00       0.00       0.03       0.98       1.67    0.900  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6354_1.mol2'             'ZINC26164329'
     61.41     -62.58       0.00       0.00       0.00       0.00       0.96       0.20    0.724  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6355_1.mol2'             'ZINC27366452'
     60.69     -52.52       2.79       0.00       0.00       3.09       2.23       6.46    0.944  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6356_1.mol2'             'ZINC40150068'
     56.93     -55.07       0.84       0.00       0.00       3.16       2.17       6.83    0.924  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6357_2.mol2'             'ZINC40150069'
     44.10     -47.92       0.00       0.00       0.00       7.69       1.02       5.83    0.868  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6358_2.mol2'             'ZINC43671159'
     54.07     -50.07       1.79       0.00       0.00       5.16       0.98       4.18    0.856  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6359_1.mol2'             'ZINC47629431'
     52.56     -48.08       1.00       1.00       0.00       0.16       0.79       0.23    0.812  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6360_4.mol2'             'ZINC51145843'
     56.79     -54.08       2.84       0.00       0.00       4.67       1.76       2.37    1.116  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6361_4.mol2'             'ZINC54753631'
     64.10     -49.74       4.98       0.00       0.00       0.00       0.98       1.36    0.888  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6362_2.mol2'             'ZINC54804950'
     54.24     -56.22       0.00       0.00       0.00       0.00       1.38       0.78    0.856  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6363_1.mol2'             'ZINC56946036'
     65.14     -60.44       1.80       0.00       0.00       0.00       1.45       1.53    1.012  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6364_3.mol2'             'ZINC54044523'
     56.06     -54.44       1.90       0.00       0.00       0.00       2.56       0.92    0.724  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6365_2.mol2'             'ZINC54423755'
     66.45     -65.62       1.00       0.00       0.00      10.76       1.29      11.17    0.976  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6366_3.mol2'             'ZINC59807043'
     58.50     -57.68       1.00       0.00       0.00       0.00       1.32       0.47    1.276  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6367_3.mol2'             'ZINC60207301'
     57.11     -57.36       0.00       0.00       0.00       2.95       0.99       4.69    0.860  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6368_2.mol2'             'ZINC60370447'
     78.20     -79.19       0.00       0.00       0.00       0.00       0.66       0.32    0.608  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6369_3.mol2'             'ZINC50097321'
     67.18     -60.13       2.92       0.00       0.00       0.00       1.03       0.36    1.004  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6370_4.mol2'             'ZINC60856937'
     66.79     -67.99       1.00       0.00       0.00       7.23       0.63       4.29    0.844  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6371_1.mol2'             'ZINC47770032'
     54.33     -51.41       1.70       0.00       0.00       0.00       1.63       0.93    0.824  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6372_2.mol2'             'ZINC61594873'
     46.46     -40.67       2.26       0.00       0.00       0.00       1.99       3.00    0.516  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6373_2.mol2'             'ZINC61882443'
     47.18     -46.85       1.22       0.00       0.00       0.00       3.43       3.52    0.808  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6374_5.mol2'             'ZINC61882504'
     63.46     -63.21       0.57       0.00       0.00      10.39       0.69      10.18    0.440  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6375_2.mol2'             'ZINC64044156'
     69.11     -66.34       1.00       0.00       0.00      30.40       1.97      34.11    0.444  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6376_3.mol2'             'ZINC64044158'
     60.97     -57.24       1.84       0.00       0.00       1.53       1.43       2.61    0.936  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6377_5.mol2'             'ZINC64723065'
     47.77     -45.28       0.93       0.00       0.00       0.01       0.31       0.32    0.856  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6378_1.mol2'             'ZINC65410619'
     52.01     -52.83       0.00       0.00       0.00       0.00       0.46       0.09    0.748  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6379_1.mol2'             'ZINC65523775'
     62.15     -62.58       0.00       0.17       0.00       0.44       0.65       0.80    0.396  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6380_2.mol2'             'ZINC65526163'
     62.11     -64.73       1.00       0.00       0.00      21.53       1.14      18.00    0.600  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6381_3.mol2'             'ZINC65770014'
     65.07     -67.40       0.00       0.00       0.00       1.49       0.82       0.79    0.840  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6382_5.mol2'             'ZINC66243021'
     56.84     -58.43       0.00       0.00       0.00       3.46       1.50       4.75    0.832  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6383_2.mol2'             'ZINC66402733'
     61.78     -64.99       0.00       0.00       0.00       0.00       1.89       0.57    0.908  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6384_3.mol2'             'ZINC66908356'
     58.99     -62.16       0.00       0.00       0.00       0.91       1.93       1.43    0.912  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6385_2.mol2'             'ZINC66908713'
     61.93     -57.65       1.80       0.00       0.00       0.00       1.32       1.52    1.032  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6386_4.mol2'             'ZINC66925087'
     68.15     -63.64       1.72       0.00       0.00       0.00       0.79       0.92    1.004  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6387_5.mol2'             'ZINC66940624'
     65.94     -66.30       0.99       0.00       0.00       1.36       1.44       0.90    0.992  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6388_4.mol2'             'ZINC66940625'
     52.14     -48.70       2.00       0.00       0.00       4.71       1.37       4.32    0.768  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6389_3.mol2'             'ZINC07588222'
     73.48     -76.53       0.00       0.00       0.00       0.00       1.67       0.29    0.956  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6390_4.mol2'             'ZINC67457348'
     64.92     -58.68       2.67       0.00       0.00       0.00       1.67       1.12    1.244  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6391_2.mol2'             'ZINC67627422'
     47.55     -48.13       0.00       0.00       0.00       0.00       0.30       0.03    0.268  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6392_4.mol2'             'ZINC04256663'
     45.31     -38.48       0.96       1.90       0.00       0.00       1.36       0.99    0.216  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6393_3.mol2'             'ZINC03172056'
     57.33     -58.06       0.00       0.00       0.00       0.00       0.81       0.90    0.288  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6394_4.mol2'             'ZINC01588266'
     51.21     -51.21       0.00       0.00       0.00       0.00       0.68       1.36    0.236  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6395_1.mol2'             'ZINC00383425'
     53.19     -50.28       1.03       0.00       0.00       0.21       0.98       1.98    0.176  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6396_3.mol2'             'ZINC04697179'
     62.30     -59.77       0.00       1.00       0.00       0.00       0.24       0.00    0.260  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6397_4.mol2'             'ZINC04751636'
     57.90     -55.26       0.00       0.93       0.00       0.00       0.42       0.67    0.340  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6398_1.mol2'             'ZINC00498516'
     47.29     -48.15       0.00       0.00       0.00       0.00       0.43       0.00    0.392  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6399_2.mol2'             'ZINC03189985'
     39.49     -39.49       0.00       0.00       0.00       0.00       1.12       2.24    0.280  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6400_3.mol2'             'ZINC01084283'
     54.85     -52.90       0.00       1.00       0.00       0.00       0.62       0.19    0.320  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6401_2.mol2'             'ZINC05697372'
     44.51     -44.53       0.00       0.00       0.00       0.00       1.05       2.08    0.232  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6402_5.mol2'             'ZINC03268327'
     33.86     -33.01       0.77       0.00       0.00       4.10       1.71       6.06    0.352  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6403_4.mol2'             'ZINC05766439'
     53.96     -48.96       0.67       1.00       0.00       0.45       1.09       2.61    0.252  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6404_5.mol2'             'ZINC06505242'
     63.57     -63.94       0.00       0.00       0.00       0.00       0.40       0.44    0.364  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6405_1.mol2'             'ZINC08559819'
     51.48     -48.48       1.00       0.00       0.00       0.00       0.03       0.07    0.192  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6406_4.mol2'             'ZINC12321162'
     49.88     -47.40       1.00       0.00       0.00       0.01       2.25       3.98    0.332  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6407_2.mol2'             'ZINC06628974'
     46.57     -40.75       1.00       1.00       0.00       0.00       0.31       0.43    0.192  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6408_4.mol2'             'ZINC13635048'
     44.64     -43.52       0.64       0.00       0.00       0.00       0.42       0.02    0.412  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6409_3.mol2'             'ZINC20178606'
     45.91     -42.91       1.00       0.00       0.00       0.00       0.00       0.00    0.180  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6410_2.mol2'             'ZINC33494403'
     47.69     -47.78       0.00       0.00       0.00       0.00       0.06       0.03    0.492  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6411_2.mol2'             'ZINC35194043'
     44.68     -45.68       0.00       0.00       0.00       0.00       0.86       0.73    0.484  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6412_5.mol2'             'ZINC35197098'
     47.49     -48.16       0.00       0.00       0.00       0.00       0.85       0.99    0.340  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6413_2.mol2'             'ZINC35369553'
     39.93     -37.86       0.99       0.00       0.00       0.00       0.46       0.02    0.256  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6414_2.mol2'             'ZINC36161501'
     60.09     -57.17       0.00       1.00       0.00       0.00       0.15       0.21    0.208  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6415_1.mol2'             'ZINC36271637'
     42.54     -39.56       0.99       0.00       0.00       0.00       1.03       2.04    0.256  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6416_3.mol2'             'ZINC17084786'
     44.52     -45.23       0.00       0.00       0.00       0.00       0.35       0.00    0.308  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6417_5.mol2'             'ZINC36820324'
     48.51     -48.75       0.00       0.00       0.00       0.00       1.10       1.94    0.336  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6418_2.mol2'             'ZINC01075720'
     45.26     -42.51       0.00       1.04       0.00       0.06       0.90       1.51    0.344  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6419_4.mol2'             'ZINC03274772'
     49.65     -49.65       0.00       0.00       0.00       0.00       0.00       0.00    0.120  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6420_3.mol2'             'ZINC20462308'
     55.97     -56.11       0.00       0.00       0.00       0.00       0.13       0.11    0.252  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6421_2.mol2'             'ZINC08654247'
     39.83     -37.40       0.00       1.00       0.00       0.00       1.49       2.41    0.252  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6422_4.mol2'             'ZINC38074918'
     51.68     -49.70       0.77       0.00       0.00       0.00       0.91       1.35    0.416  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6423_1.mol2'             'ZINC38102726'
     44.16     -44.17       0.00       0.00       0.00       0.00       0.83       1.63    0.280  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6424_1.mol2'             'ZINC04034944'
     38.81     -37.89       0.57       0.00       0.00       0.00       0.40       0.00    0.208  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6425_3.mol2'             'ZINC38583088'
     48.45     -49.04       0.00       0.00       0.00       0.00       0.30       0.00    0.248  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6426_1.mol2'             'ZINC39290137'
     47.37     -48.13       0.00       0.00       0.00       0.00       1.93       3.11    0.208  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6427_1.mol2'             'ZINC39856968'
     51.21     -48.68       0.00       0.91       0.00       0.00       0.45       0.67    0.408  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6428_1.mol2'             'ZINC41172505'
     47.70     -48.14       0.00       0.00       0.00       0.00       0.27       0.09    0.252  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6429_2.mol2'             'ZINC44515746'
     51.15     -51.36       0.00       0.00       0.00       0.98       0.43       1.64    0.356  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6430_4.mol2'             'ZINC47154609'
     55.93     -55.14       0.96       0.00       0.00      11.23       1.80      12.71    0.288  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6431_2.mol2'             'ZINC58456775'
     46.56     -44.13       1.00       0.00       0.00       0.00       1.84       3.11    0.332  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6432_5.mol2'             'ZINC16134200'
     45.39     -45.95       0.00       0.00       0.00       0.00       1.84       3.11    0.328  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6433_5.mol2'             'ZINC16134200'
     47.13     -47.69       0.00       0.00       0.00       6.14       0.34       6.23    0.408  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6434_3.mol2'             'ZINC59739892'
     60.67     -60.69       0.00       0.00       0.00       0.00       1.05       2.09    0.216  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6435_1.mol2'             'ZINC62075602'
     41.40     -42.08       0.00       0.00       0.00       0.00       0.87       1.05    0.224  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6436_2.mol2'             'ZINC62246732'
     46.17     -48.34       0.00       0.99       0.00       0.00       2.87       0.57    0.216  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6437_1.mol2'             'ZINC62354544'
     55.09     -55.46       0.00       0.00       0.00       0.00       0.36       0.36    0.424  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6438_4.mol2'             'ZINC63182473'
     51.97     -50.55       0.00       1.00       0.00       0.09       1.04       0.59    0.440  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6439_2.mol2'             'ZINC64471472'
     46.40     -53.97       0.65       0.00       0.00       8.18       0.67       0.01    0.300  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6440_4.mol2'             'ZINC64638680'
     43.26     -42.77       0.19       0.00       0.00       0.00       0.07       0.05    0.376  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6441_3.mol2'             'ZINC67517106'
     44.05     -44.51       0.00       0.00       0.00       0.00       0.68       0.91    0.396  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6442_4.mol2'             'ZINC67517650'
     48.38     -48.38       0.00       0.00       0.00       0.00       0.00       0.00    0.280  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6443_5.mol2'             'ZINC04692632'
     35.12     -36.04       0.00       0.00       0.00       0.00       0.46       0.00    0.232  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6444_4.mol2'             'ZINC01693758'
     39.62     -34.21       1.00       0.99       0.00       0.00       0.29       0.01    0.336  '/tmp/tmpOBu85K/gold_soln_decoys_final_m6445_2.mol2'             'ZINC05906461'
