# File containing a listing of the fitness of the top-ranked
# individual for each ligand docked in GOLD.
#
# Format is:
#
#     Score     S(PLP)   S(hbond)     S(cho)   S(metal)  DE(clash)   DE(tors)     intcor     time                               File name                Ligand name

     50.50     -48.51       1.00       0.00       0.00       3.09       3.52       5.45    0.376  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9467_1.mol2'             'ZINC16589802'
     34.75     -29.49       2.36       0.00       0.00      12.91       2.07      14.80    0.344  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9468_3.mol2'             'ZINC05516240'
     50.14     -53.62       0.00       0.00       0.00       0.00       2.20       0.62    0.476  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9469_3.mol2'             'ZINC20832735'
     58.43     -60.42       1.33       0.00       0.00      11.36       1.02       7.41    0.448  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9470_2.mol2'             'ZINC22930769'
     66.88     -71.92       0.00       0.00       0.00       6.23       2.71       6.53    0.452  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9471_3.mol2'             'ZINC22930773'
     53.97     -58.52       0.26       0.00       0.00      15.29       1.79      13.55    0.536  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9472_3.mol2'             'ZINC31469594'
     52.58     -53.23       1.43       0.00       0.00       9.40       2.38       8.06    0.472  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9473_2.mol2'             'ZINC32542337'
     46.73     -42.19       2.00       0.00       0.00       0.00       1.49       1.46    0.312  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9474_1.mol2'             'ZINC37769952'
     45.14     -48.65       0.00       0.00       0.00       4.92       2.00       4.13    0.456  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9475_4.mol2'             'ZINC02129765'
     54.15     -54.76       0.00       0.00       0.00       0.00       0.71       0.80    0.392  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9476_5.mol2'             'ZINC39037465'
     34.49     -35.41       0.99       0.00       0.00      10.32       1.61       9.64    0.444  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9477_3.mol2'             'ZINC41328675'
     35.31     -47.59       0.00       0.00       0.00      10.77       2.24       2.98    0.432  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9478_4.mol2'             'ZINC41401380'
     62.65     -63.67       0.00       0.00       0.00       0.00       0.78       0.54    0.416  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9479_3.mol2'             'ZINC33898210'
     48.27     -40.29       2.79       0.00       0.00       0.00       1.62       2.85    0.448  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9480_3.mol2'             'ZINC45557338'
     61.08     -64.06       0.78       0.00       0.00       4.01       2.15       2.34    0.548  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9481_3.mol2'             'ZINC45557340'
     45.84     -49.95       1.00       0.00       0.00       9.86       1.92       6.58    0.380  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9482_1.mol2'             'ZINC45695437'
     54.45     -49.10       1.65       0.66       0.00       4.76       1.18       5.10    0.380  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9483_2.mol2'             'ZINC50055418'
     39.42     -35.45       1.66       0.00       0.00       0.00       0.76       0.08    0.380  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9484_2.mol2'             'ZINC50441509'
     46.92     -50.17       0.00       0.00       0.00       1.78       1.71       1.94    0.404  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9485_3.mol2'             'ZINC51055907'
     45.06     -44.61       0.83       0.00       0.00       1.55       0.98       1.47    0.392  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9486_4.mol2'             'ZINC51055909'
     57.01     -57.78       0.66       0.00       0.00       1.06       1.53       1.12    0.432  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9487_3.mol2'             'ZINC13493129'
     62.91     -63.26       0.00       0.00       0.00       0.00       0.84       0.73    0.404  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9488_1.mol2'             'ZINC27898939'
     49.89     -48.70       0.98       0.00       0.00       0.00       2.33       2.90    0.448  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9489_5.mol2'             'ZINC53607773'
     48.83     -51.37       0.00       0.00       0.00       7.41       0.63       6.12    0.448  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9490_5.mol2'             'ZINC54945948'
     41.25     -41.35       0.00       0.00       0.00       3.27       0.86       4.89    0.416  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9491_1.mol2'             'ZINC54945951'
     42.13     -48.69       0.00       0.00       0.00      11.94       0.24       4.92    0.416  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9492_1.mol2'             'ZINC54945955'
     60.34     -56.49       1.30       0.00       0.00       2.77       1.65       4.60    0.392  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9493_1.mol2'             'ZINC56644449'
     44.03     -51.96       0.80       0.00       0.00      16.17       1.48       7.48    0.428  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9494_2.mol2'             'ZINC45725374'
     64.24     -55.37       3.14       0.00       0.00       0.00       0.69       0.83    0.332  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9495_5.mol2'             'ZINC12507683'
     35.86     -29.42       2.24       0.00       0.00       0.00       0.16       0.01    0.336  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9496_2.mol2'             'ZINC59488446'
     60.79     -63.96       0.00       0.00       0.00       5.85       2.38       7.45    0.440  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9497_5.mol2'             'ZINC14755311'
     48.60     -46.13       1.00       0.00       0.00       4.19       2.63       8.76    0.452  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9498_4.mol2'             'ZINC60377222'
     45.87     -44.73       0.83       0.00       0.00       0.00       2.01       2.68    0.400  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9499_1.mol2'             'ZINC47617299'
     55.00     -51.64       1.78       0.00       0.00       0.24       2.05       1.92    0.420  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9500_3.mol2'             'ZINC63437565'
     55.65     -60.46       0.41       0.00       0.00       8.24       2.57       6.20    0.448  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9501_1.mol2'             'ZINC63818638'
     60.63     -64.21       0.00       0.00       0.00       5.42       2.90       7.66    0.380  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9502_2.mol2'             'ZINC14748887'
     68.70     -63.04       2.00       0.00       0.00       4.68       2.34       8.93    0.408  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9503_4.mol2'             'ZINC64055452'
     60.60     -54.25       2.20       0.00       0.00       3.33       2.12       7.29    0.436  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9504_4.mol2'             'ZINC65414957'
     53.32     -52.76       0.00       0.19       0.00       3.11       1.89       6.06    0.444  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9505_4.mol2'             'ZINC66844379'
     53.65     -51.49       0.22       0.54       0.00       3.56       2.71       6.14    0.412  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9506_1.mol2'             'ZINC66844380'
     64.48     -60.37       0.89       0.82       0.00       0.00       1.63       2.25    0.392  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9507_5.mol2'             'ZINC66967260'
     46.30     -47.52       0.68       0.00       0.00       4.51       2.77       5.58    0.392  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9508_2.mol2'             'ZINC67527807'
     56.95     -59.20       0.00       0.00       0.00       6.55       1.14       6.01    0.396  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9509_4.mol2'             'ZINC67527810'
     50.35     -51.28       0.00       0.00       0.00       0.00       1.16       1.40    0.232  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9510_2.mol2'             'ZINC05319262'
     49.49     -47.67       0.80       0.00       0.00       2.82       0.85       3.96    0.248  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9511_2.mol2'             'ZINC19775837'
     46.44     -46.98       0.00       0.00       0.00       0.00       0.83       1.12    0.208  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9512_4.mol2'             'ZINC21788985'
     54.74     -55.77       0.00       0.00       0.00       0.00       0.52       0.01    0.220  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9513_4.mol2'             'ZINC27833434'
     37.73     -38.59       0.00       0.00       0.00       0.00       1.13       1.34    0.260  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9514_1.mol2'             'ZINC34660013'
     56.90     -56.42       0.98       0.00       0.00       0.00       1.24       0.02    0.288  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9515_2.mol2'             'ZINC35047276'
     51.41     -51.75       0.27       0.00       0.00       0.00       0.74       0.27    0.384  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9516_3.mol2'             'ZINC35231439'
     51.76     -49.16       1.00       0.00       0.00       0.00       0.23       0.07    0.228  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9517_2.mol2'             'ZINC35231706'
     56.70     -56.67       0.77       0.00       0.00       6.13       1.55       6.44    0.320  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9518_1.mol2'             'ZINC35717541'
     44.14     -38.64       2.00       0.00       0.00       0.00       1.86       3.22    0.232  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9519_1.mol2'             'ZINC36265911'
     40.60     -40.70       0.00       0.00       0.00       0.14       1.98       3.88    0.232  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9520_1.mol2'             'ZINC36265967'
     45.93     -43.26       2.00       0.00       0.00       0.00       1.79       0.25    0.248  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9521_5.mol2'             'ZINC36745187'
     46.30     -45.74       0.59       0.00       0.00       0.00       1.76       2.30    0.260  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9522_3.mol2'             'ZINC36788511'
     40.68     -38.26       0.99       0.00       0.00       0.00       0.31       0.06    0.264  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9523_5.mol2'             'ZINC36888099'
     55.22     -49.61       2.00       0.00       0.00       3.02       0.86       4.36    0.312  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9524_1.mol2'             'ZINC37020364'
     38.97     -41.31       0.00       0.00       0.00       0.00       1.32       0.19    0.236  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9525_1.mol2'             'ZINC37261921'
     48.70     -40.70       3.00       0.00       0.00       9.60       1.71      12.02    0.252  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9526_4.mol2'             'ZINC37647212'
     46.73     -44.00       1.27       0.00       0.00       0.07       1.20       0.61    0.312  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9527_1.mol2'             'ZINC03902832'
     48.89     -45.75       2.41       0.00       0.00       1.27       1.52       0.22    0.252  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9528_5.mol2'             'ZINC37943076'
     47.16     -43.40       2.88       0.00       0.00       1.97       1.90       0.79    0.252  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9529_2.mol2'             'ZINC37943081'
     35.28     -36.46       3.48       0.00       0.00       9.68       2.78       3.63    0.292  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9530_3.mol2'             'ZINC38065554'
     43.63     -39.37       1.79       0.00       0.00       0.00       0.65       0.19    0.236  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9531_2.mol2'             'ZINC40226852'
     55.68     -45.42       3.68       0.00       0.00       0.00       1.55       2.32    0.212  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9532_5.mol2'             'ZINC40515173'
     56.94     -54.88       1.99       0.00       0.00       1.70       1.21       0.19    0.272  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9533_4.mol2'             'ZINC41116941'
     47.39     -42.31       1.00       0.90       0.00       0.00       0.55       0.47    0.248  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9534_2.mol2'             'ZINC41677683'
     47.65     -41.70       2.00       0.00       0.00       0.00       0.42       0.80    0.344  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9535_2.mol2'             'ZINC42362430'
     44.48     -46.91       0.00       0.00       0.00       0.60       1.41       0.98    0.284  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9536_2.mol2'             'ZINC42452703'
     34.27     -35.89       0.00       0.00       0.00      15.97       3.65      21.66    0.156  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9537_2.mol2'             'ZINC42767400'
     59.68     -50.03       3.82       0.00       0.00       0.68       1.62       1.45    0.340  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9538_3.mol2'             'ZINC42953495'
     36.32     -37.97       2.00       0.00       0.00       5.34       1.22       0.13    0.240  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9539_3.mol2'             'ZINC43284514'
     36.34     -38.68       0.00       0.00       0.00       0.00       1.50       0.66    0.292  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9540_3.mol2'             'ZINC43286068'
     55.40     -47.28       2.00       0.89       0.00       0.00       1.36       1.45    0.300  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9541_2.mol2'             'ZINC43675655'
     42.40     -41.41       1.00       0.00       0.00       1.20       1.11       1.41    0.268  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9542_3.mol2'             'ZINC45551423'
     46.88     -42.43       1.58       0.00       0.00       0.00       1.72       3.03    0.280  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9543_1.mol2'             'ZINC49587527'
     55.21     -52.78       1.00       0.00       0.00       0.00       1.80       3.02    0.264  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9544_4.mol2'             'ZINC49587578'
     48.18     -48.36       0.00       0.00       0.00       0.00       1.70       3.11    0.268  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9545_1.mol2'             'ZINC50226855'
     51.80     -50.80       0.56       0.00       0.00       0.00       1.83       3.00    0.264  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9546_2.mol2'             'ZINC50227103'
     44.19     -37.44       2.70       0.00       0.00       0.00       0.72       0.09    0.256  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9547_4.mol2'             'ZINC50395971'
     51.23     -49.23       1.00       0.00       0.00       0.00       0.51       0.01    0.260  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9548_4.mol2'             'ZINC52066504'
     48.36     -38.60       3.58       0.00       0.00       0.00       1.66       2.34    0.204  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9549_5.mol2'             'ZINC52907004'
     45.68     -42.25       1.76       0.00       0.00       9.34       2.50      12.47    0.280  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9550_5.mol2'             'ZINC54134538'
     56.97     -47.18       4.30       0.00       0.00       1.51       0.89       0.18    0.304  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9551_4.mol2'             'ZINC32087920'
     40.67     -42.50       0.00       0.00       0.00       0.00       0.93       0.03    0.248  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9552_3.mol2'             'ZINC40854528'
     44.43     -32.64       3.93       0.00       0.00      29.27       0.07      29.39    0.184  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9553_3.mol2'             'ZINC52069051'
     53.98     -53.84       1.25       0.00       0.00       0.00       1.88       0.12    0.252  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9554_1.mol2'             'ZINC61812956'
     50.81     -41.78       2.21       1.00       0.00       0.00       0.31       0.03    0.208  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9555_4.mol2'             'ZINC61814520'
     47.10     -39.14       2.99       0.00       0.00       0.00       0.62       0.21    0.252  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9556_3.mol2'             'ZINC62099752'
     42.98     -48.92       0.00       0.00       0.00       6.80       1.54       2.96    0.292  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9557_4.mol2'             'ZINC62787900'
     37.42     -30.31       2.00       1.00       0.00       0.00       2.47       3.05    0.244  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9558_3.mol2'             'ZINC63020536'
